case_id,packet_index,seed,error_mode,burst_length,detected_checksum,detected_crc10,detected_crc16,detected_crc32,time_checksum,time_crc10,time_crc16,time_crc32,detected_by,failed_by
85,1,8142111,burst,19,1,1,1,1,1937,1408,2279,511,"checksum,crc10,crc16,crc32",
85,2,8142111,burst,19,1,1,1,1,503,327,448,191,"checksum,crc10,crc16,crc32",
85,3,8142111,burst,19,1,1,1,1,351,309,425,142,"checksum,crc10,crc16,crc32",
85,4,8142111,burst,19,1,1,1,1,1628,2243,3182,2379,"checksum,crc10,crc16,crc32",
85,5,8142111,burst,19,1,1,1,1,311,300,1611,165,"checksum,crc10,crc16,crc32",
85,6,8142111,burst,19,1,1,1,1,321,273,535,146,"checksum,crc10,crc16,crc32",
85,7,8142111,burst,19,1,1,1,1,586,3497,1344,1188,"checksum,crc10,crc16,crc32",
85,8,8142111,burst,19,1,1,1,1,461,3403,893,1171,"checksum,crc10,crc16,crc32",
85,9,8142111,burst,19,1,1,1,1,1673,3417,724,1176,"checksum,crc10,crc16,crc32",
85,10,8142111,burst,19,1,1,1,1,575,444,430,149,"checksum,crc10,crc16,crc32",
86,0,8142112,burst,20,1,1,1,1,1268,2265,8763,2991,"checksum,crc10,crc16,crc32",
86,1,8142112,burst,20,1,1,1,1,858,1823,3972,1710,"checksum,crc10,crc16,crc32",
86,2,8142112,burst,20,1,1,1,1,337,1349,1137,1180,"checksum,crc10,crc16,crc32",
86,3,8142112,burst,20,0,1,1,1,258,1420,918,1156,"crc10,crc16,crc32",checksum
86,4,8142112,burst,20,1,1,1,1,256,1256,839,1128,"checksum,crc10,crc16,crc32",
86,5,8142112,burst,20,1,1,1,1,213,1276,859,1130,"checksum,crc10,crc16,crc32",
86,6,8142112,burst,20,1,1,1,1,215,1288,887,1142,"checksum,crc10,crc16,crc32",
86,7,8142112,burst,20,1,1,1,1,310,300,676,353,"checksum,crc10,crc16,crc32",
86,8,8142112,burst,20,1,1,1,1,239,1289,1009,1282,"checksum,crc10,crc16,crc32",
86,9,8142112,burst,20,1,1,1,1,256,1259,2440,1158,"checksum,crc10,crc16,crc32",
86,10,8142112,burst,20,1,1,1,1,176,178,480,202,"checksum,crc10,crc16,crc32",
87,0,8142113,burst,21,1,1,1,1,1899,2234,5812,6100,"checksum,crc10,crc16,crc32",
87,1,8142113,burst,21,1,1,1,1,554,537,673,1849,"checksum,crc10,crc16,crc32",
87,2,8142113,burst,21,1,1,1,1,572,1666,849,2224,"checksum,crc10,crc16,crc32",
87,3,8142113,burst,21,1,1,1,1,235,209,204,1408,"checksum,crc10,crc16,crc32",
87,4,8142113,burst,21,1,1,1,1,306,1460,548,2212,"checksum,crc10,crc16,crc32",
87,5,8142113,burst,21,1,1,1,1,203,162,218,400,"checksum,crc10,crc16,crc32",
87,6,8142113,burst,21,1,1,1,1,167,115,156,292,"checksum,crc10,crc16,crc32",
87,7,8142113,burst,21,1,1,1,1,250,1270,426,1556,"checksum,crc10,crc16,crc32",
87,8,8142113,burst,21,1,1,1,1,157,157,118,273,"checksum,crc10,crc16,crc32",
87,9,8142113,burst,21,1,1,1,1,240,1342,460,1647,"checksum,crc10,crc16,crc32",
87,10,8142113,burst,21,1,1,1,1,163,156,142,351,"checksum,crc10,crc16,crc32",
88,0,8142114,burst,22,1,1,1,1,3319,3035,2102,831,"checksum,crc10,crc16,crc32",
88,1,8142114,burst,22,1,1,1,1,2561,3603,1324,3479,"checksum,crc10,crc16,crc32",
88,2,8142114,burst,22,1,1,1,1,768,2803,511,1632,"checksum,crc10,crc16,crc32",
88,3,8142114,burst,22,1,1,1,1,475,2290,448,1740,"checksum,crc10,crc16,crc32",
88,4,8142114,burst,22,1,1,1,1,454,2000,448,1597,"checksum,crc10,crc16,crc32",
88,5,8142114,burst,22,1,1,1,1,542,409,317,426,"checksum,crc10,crc16,crc32",
88,6,8142114,burst,22,1,1,1,1,306,229,192,230,"checksum,crc10,crc16,crc32",
88,7,8142114,burst,22,1,1,1,1,469,1898,480,1584,"checksum,crc10,crc16,crc32",
88,8,8142114,burst,22,1,1,1,1,285,293,193,202,"checksum,crc10,crc16,crc32",
88,9,8142114,burst,22,1,1,1,1,400,1792,463,1681,"checksum,crc10,crc16,crc32",
88,10,8142114,burst,22,1,1,1,1,257,223,240,213,"checksum,crc10,crc16,crc32",
89,0,8142115,burst,23,1,1,1,1,1266,705,922,642,"checksum,crc10,crc16,crc32",
89,1,8142115,burst,23,1,1,1,1,1255,693,1296,536,"checksum,crc10,crc16,crc32",
89,2,8142115,burst,23,1,1,1,1,256,142,289,121,"checksum,crc10,crc16,crc32",
89,3,8142115,burst,23,1,1,1,1,956,2051,2798,1924,"checksum,crc10,crc16,crc32",
89,4,8142115,burst,23,1,1,1,1,490,1720,704,1348,"checksum,crc10,crc16,crc32",
89,5,8142115,burst,23,1,1,1,1,405,1572,698,1159,"checksum,crc10,crc16,crc32",
89,6,8142115,burst,23,1,1,1,1,559,1539,523,1139,"checksum,crc10,crc16,crc32",
89,7,8142115,burst,23,1,1,1,1,245,206,230,164,"checksum,crc10,crc16,crc32",
89,8,8142115,burst,23,1,1,1,1,389,1549,546,1210,"checksum,crc10,crc16,crc32",
89,9,8142115,burst,23,1,1,1,1,224,173,225,141,"checksum,crc10,crc16,crc32",
89,10,8142115,burst,23,1,1,1,1,502,1483,562,1172,"checksum,crc10,crc16,crc32",
91,0,8142117,single_bit,0,1,1,1,1,1791,2447,3579,3690,"checksum,crc10,crc16,crc32",
91,1,8142117,single_bit,0,1,1,1,1,977,1999,1393,1708,"checksum,crc10,crc16,crc32",
91,2,8142117,single_bit,0,1,1,1,1,318,1810,581,1228,"checksum,crc10,crc16,crc32",
91,3,8142117,single_bit,0,1,1,1,1,289,1554,417,1267,"checksum,crc10,crc16,crc32",
91,4,8142117,single_bit,0,1,1,1,1,214,1473,389,1175,"checksum,crc10,crc16,crc32",
91,5,8142117,single_bit,0,1,1,1,1,221,1508,377,1140,"checksum,crc10,crc16,crc32",
91,6,8142117,single_bit,0,1,1,1,1,215,1466,373,1181,"checksum,crc10,crc16,crc32",
91,7,8142117,single_bit,0,1,1,1,1,339,316,296,328,"checksum,crc10,crc16,crc32",
91,8,8142117,single_bit,0,1,1,1,1,231,1429,432,1252,"checksum,crc10,crc16,crc32",
91,9,8142117,single_bit,0,1,1,1,1,220,1458,394,1169,"checksum,crc10,crc16,crc32",
91,10,8142117,single_bit,0,1,1,1,1,263,1385,405,1220,"checksum,crc10,crc16,crc32",
92,0,8142118,single_bit,0,1,1,1,1,1553,3238,3893,6634,"checksum,crc10,crc16,crc32",
92,1,8142118,single_bit,0,1,1,1,1,1080,3718,3026,3531,"checksum,crc10,crc16,crc32",
92,2,8142118,single_bit,0,1,1,1,1,388,2216,1017,3413,"checksum,crc10,crc16,crc32",
92,3,8142118,single_bit,0,1,1,1,1,257,2001,955,3390,"checksum,crc10,crc16,crc32",
92,4,8142118,single_bit,0,1,1,1,1,254,1928,733,1886,"checksum,crc10,crc16,crc32",
92,5,8142118,single_bit,0,1,1,1,1,260,4034,701,1766,"checksum,crc10,crc16,crc32",
92,6,8142118,single_bit,0,1,1,1,1,252,1783,696,1477,"checksum,crc10,crc16,crc32",
92,7,8142118,single_bit,0,1,1,1,1,265,1618,916,1334,"checksum,crc10,crc16,crc32",
92,8,8142118,single_bit,0,1,1,1,1,331,1663,697,1426,"checksum,crc10,crc16,crc32",
92,9,8142118,single_bit,0,1,1,1,1,258,1708,706,1368,"checksum,crc10,crc16,crc32",
92,10,8142118,single_bit,0,1,1,1,1,315,1684,713,1421,"checksum,crc10,crc16,crc32",
93,0,8142119,burst,27,1,1,1,1,1325,2295,4043,4742,"checksum,crc10,crc16,crc32",
93,1,8142119,burst,27,1,1,1,1,1114,2014,3087,3638,"checksum,crc10,crc16,crc32",
93,2,8142119,burst,27,1,1,1,1,460,489,751,589,"checksum,crc10,crc16,crc32",
93,3,8142119,burst,27,1,1,1,1,200,130,282,383,"checksum,crc10,crc16,crc32",
93,4,8142119,burst,27,1,1,1,1,248,151,246,305,"checksum,crc10,crc16,crc32",
93,5,8142119,burst,27,1,1,1,1,256,185,336,309,"checksum,crc10,crc16,crc32",
93,6,8142119,burst,27,1,1,1,1,653,1426,1043,1978,"checksum,crc10,crc16,crc32",
93,7,8142119,burst,27,1,1,1,1,337,1355,720,1673,"checksum,crc10,crc16,crc32",
93,8,8142119,burst,27,1,1,1,1,203,385,302,286,"checksum,crc10,crc16,crc32",
93,9,8142119,burst,27,1,1,1,1,327,1714,748,1699,"checksum,crc10,crc16,crc32",
93,10,8142119,burst,27,1,1,1,1,434,1356,1194,1820,"checksum,crc10,crc16,crc32",
94,0,8142120,burst,28,0,1,1,1,1012,2736,4214,4780,"crc10,crc16,crc32",checksum
94,1,8142120,burst,28,1,1,1,1,1304,2435,3439,4062,"checksum,crc10,crc16,crc32",
94,2,8142120,burst,28,1,1,1,1,485,435,706,534,"checksum,crc10,crc16,crc32",
94,3,8142120,burst,28,1,1,1,1,199,255,316,280,"checksum,crc10,crc16,crc32",
94,4,8142120,burst,28,1,1,1,1,234,245,350,288,"checksum,crc10,crc16,crc32",
94,5,8142120,burst,28,1,1,1,1,183,181,286,261,"checksum,crc10,crc16,crc32",
94,6,8142120,burst,28,1,1,1,1,617,1811,1181,2008,"checksum,crc10,crc16,crc32",
94,7,8142120,burst,28,1,1,1,1,412,1728,972,3871,"checksum,crc10,crc16,crc32",
94,8,8142120,burst,28,1,1,1,1,313,1980,1229,4192,"checksum,crc10,crc16,crc32",
94,9,8142120,burst,28,1,1,1,1,424,1808,898,2275,"checksum,crc10,crc16,crc32",
94,10,8142120,burst,28,1,1,1,1,238,238,344,392,"checksum,crc10,crc16,crc32",
95,0,8142121,burst,29,1,1,1,1,1361,2150,2345,2710,"checksum,crc10,crc16,crc32",
95,1,8142121,burst,29,1,1,1,1,1196,1838,1600,1804,"checksum,crc10,crc16,crc32",
95,2,8142121,burst,29,1,1,1,1,373,1444,635,1265,"checksum,crc10,crc16,crc32",
95,3,8142121,burst,29,1,1,1,1,250,1384,715,1229,"checksum,crc10,crc16,crc32",
95,4,8142121,burst,29,1,1,1,1,259,1291,773,1265,"checksum,crc10,crc16,crc32",
95,5,8142121,burst,29,1,1,1,1,328,1261,823,1176,"checksum,crc10,crc16,crc32",
95,6,8142121,burst,29,1,1,1,1,260,1245,656,1169,"checksum,crc10,crc16,crc32",
95,7,8142121,burst,29,1,1,1,1,258,1264,615,1141,"checksum,crc10,crc16,crc32",
95,8,8142121,burst,29,1,1,1,1,259,1288,615,1247,"checksum,crc10,crc16,crc32",
95,9,8142121,burst,29,1,1,1,1,256,1269,684,1185,"checksum,crc10,crc16,crc32",
95,10,8142121,burst,29,1,1,1,1,326,1264,612,1231,"checksum,crc10,crc16,crc32",
96,0,8142122,burst,30,1,1,1,1,1102,3361,3312,8386,"checksum,crc10,crc16,crc32",
96,1,8142122,burst,30,1,1,1,1,866,583,2262,2506,"checksum,crc10,crc16,crc32",
96,2,8142122,burst,30,1,1,1,1,566,1638,988,5846,"checksum,crc10,crc16,crc32",
96,3,8142122,burst,30,1,1,1,1,219,202,310,1801,"checksum,crc10,crc16,crc32",
96,4,8142122,burst,30,1,1,1,1,184,176,250,573,"checksum,crc10,crc16,crc32",
96,5,8142122,burst,30,1,1,1,1,143,175,192,390,"checksum,crc10,crc16,crc32",
96,6,8142122,burst,30,1,1,1,1,251,1440,596,3082,"checksum,crc10,crc16,crc32",
96,7,8142122,burst,30,1,1,1,1,171,187,188,1793,"checksum,crc10,crc16,crc32",
96,8,8142122,burst,30,1,1,1,1,195,169,197,1896,"checksum,crc10,crc16,crc32",
96,9,8142122,burst,30,1,1,1,1,145,176,139,1721,"checksum,crc10,crc16,crc32",
96,10,8142122,burst,30,1,1,1,1,184,170,467,1756,"checksum,crc10,crc16,crc32",
97,0,8142123,burst,31,1,1,1,1,1442,7463,3144,5286,"checksum,crc10,crc16,crc32",
97,1,8142123,burst,31,1,1,1,1,2759,4976,4125,7720,"checksum,crc10,crc16,crc32",
97,2,8142123,burst,31,1,1,1,1,541,459,741,530,"checksum,crc10,crc16,crc32",
97,3,8142123,burst,31,1,1,1,1,270,410,242,306,"checksum,crc10,crc16,crc32",
97,4,8142123,burst,31,1,1,1,1,236,261,231,2020,"checksum,crc10,crc16,crc32",
97,5,8142123,burst,31,1,1,1,1,695,2082,1196,2864,"checksum,crc10,crc16,crc32",
97,6,8142123,burst,31,1,1,1,1,786,1680,770,2096,"checksum,crc10,crc16,crc32",
97,7,8142123,burst,31,1,1,1,1,462,3359,734,1751,"checksum,crc10,crc16,crc32",
97,8,8142123,burst,31,1,1,1,1,440,1900,688,1848,"checksum,crc10,crc16,crc32",
97,9,8142123,burst,31,1,1,1,1,270,354,273,383,"checksum,crc10,crc16,crc32",
97,10,8142123,burst,31,1,1,1,1,291,365,303,337,"checksum,crc10,crc16,crc32",
98,0,8142124,burst,32,1,1,1,1,333,897,992,1021,"checksum,crc10,crc16,crc32",
98,1,8142124,burst,32,1,1,1,1,500,2478,1700,1937,"checksum,crc10,crc16,crc32",
98,2,8142124,burst,32,1,1,1,1,781,4631,3588,2104,"checksum,crc10,crc16,crc32",
98,3,8142124,burst,32,1,1,1,1,275,2127,931,1181,"checksum,crc10,crc16,crc32",
98,4,8142124,burst,32,1,1,1,1,165,419,454,238,"checksum,crc10,crc16,crc32",
98,5,8142124,burst,32,1,1,1,1,172,293,310,180,"checksum,crc10,crc16,crc32",
98,6,8142124,burst,32,1,1,1,1,233,2062,794,1223,"checksum,crc10,crc16,crc32",
98,7,8142124,burst,32,1,1,1,1,238,315,323,219,"checksum,crc10,crc16,crc32",
98,8,8142124,burst,32,1,1,1,1,229,1940,662,1266,"checksum,crc10,crc16,crc32",
98,9,8142124,burst,32,1,1,1,1,159,1726,1511,167,"checksum,crc10,crc16,crc32",
98,10,8142124,burst,32,1,1,1,1,420,2631,1406,1753,"checksum,crc10,crc16,crc32",
99,0,8142125,burst,33,1,1,1,1,2252,647,817,645,"checksum,crc10,crc16,crc32",
99,1,8142125,burst,33,1,1,1,1,1142,2072,4398,4963,"checksum,crc10,crc16,crc32",
99,2,8142125,burst,33,1,1,1,1,269,336,785,567,"checksum,crc10,crc16,crc32",
99,3,8142125,burst,33,1,1,1,1,417,1435,1097,1840,"checksum,crc10,crc16,crc32",
99,4,8142125,burst,33,1,1,1,1,172,212,458,1597,"checksum,crc10,crc16,crc32",
99,5,8142125,burst,33,1,1,1,1,170,172,454,467,"checksum,crc10,crc16,crc32",
99,6,8142125,burst,33,1,1,1,1,154,133,572,386,"checksum,crc10,crc16,crc32",
99,7,8142125,burst,33,1,1,1,1,281,1327,1077,2563,"checksum,crc10,crc16,crc32",
99,8,8142125,burst,33,1,1,1,1,158,140,426,344,"checksum,crc10,crc16,crc32",
99,9,8142125,burst,33,1,1,1,1,253,1322,763,1951,"checksum,crc10,crc16,crc32",
99,10,8142125,burst,33,1,1,1,1,285,1319,855,2044,"checksum,crc10,crc16,crc32",
